AptName,logFC,AveExpr,t,P.Value,adj.P.Val,B,Target,EntrezGeneSymbol,contrast,draw
seq.18870.1,0.08394816790306159,9.594777883308787,0.42269226883724526,0.6803576973823986,0.9743879865045593,-4.741517108667325,CD3E,CD3E,Spine_vs_Laparoscopic,Venous
seq.10479.18,0.16717493345572976,11.09491167243312,0.421926823558382,0.6809215746058599,0.9743879865045593,-4.741612845776995,MMP-10,MMP10,Spine_vs_Laparoscopic,Venous
seq.12993.21,-0.14446565720671956,11.747735225745066,-0.42183188480382117,0.6809749043535392,0.9743879865045593,-4.741628797260907,NPL4,NPLOC4,Spine_vs_Laparoscopic,Venous
seq.8273.84,-0.07870929983020147,10.138881351126612,-0.42173577546858654,0.6810081071927604,0.9743879865045593,-4.741650054603098,IL31R,IL31RA,Spine_vs_Laparoscopic,Venous
seq.11536.9,0.0982878865671779,9.680324097689557,0.4214356231172638,0.6812699268259259,0.9743879865045593,-4.741677538617511,MYSM1,MYSM1,Spine_vs_Laparoscopic,Venous
seq.8619.12,0.04483508218362875,7.735022684153795,0.4212520825396176,0.6813512268821663,0.9743879865045593,-4.741713709906633,Fc_MOUSE,,Spine_vs_Laparoscopic,Venous
seq.11442.1,0.09394876058959767,10.135361092861165,0.42125872432959993,0.6813728772622599,0.9743879865045593,-4.741706355905913,DNER,DNER,Spine_vs_Laparoscopic,Venous
seq.11494.4,0.05559830077828387,9.719875680570945,0.42114186127066655,0.6814294255735376,0.9743879865045593,-4.741728205637247,ELL2,ELL2,Spine_vs_Laparoscopic,Venous
seq.8260.13,-0.09121326245117878,9.792355303132917,-0.4211649593130426,0.6814489383589775,0.9743879865045593,-4.7417163440665275,Fc_MOUSE,,Spine_vs_Laparoscopic,Venous
seq.9541.15,0.0528301294963871,8.842488872038205,0.421099580906409,0.6814594232578337,0.9743879865045593,-4.741733765177544,B3GT1,B3GALT1,Spine_vs_Laparoscopic,Venous
seq.9436.2,0.0439472708706905,8.307390801271952,0.42073746269923956,0.681716367535814,0.9745436735996696,-4.741781359240898,ID-1,ID1,Spine_vs_Laparoscopic,Venous
seq.7962.11,-0.05825931720479183,8.38053887317447,-0.42021384021967556,0.6820879827607276,0.9745436735996696,-4.7418501115419485,ISK8,SPINK8,Spine_vs_Laparoscopic,Venous
seq.19310.81,0.12251502573321815,8.8330625053704,0.4202335615397491,0.6821227370963812,0.9745436735996696,-4.741835553148008,COPE,COPE,Spine_vs_Laparoscopic,Venous
seq.23183.6,0.10409740543285473,9.9874522047205,0.4201373640050207,0.6821910050119665,0.9745436735996696,-4.7418481801088905,RNF31,RNF31,Spine_vs_Laparoscopic,Venous
seq.14314.6,0.06740310690462259,8.675548699829864,0.41989209244913744,0.6823305655018259,0.9745436735996696,-4.741888833251159,PPIL2,PPIL2,Spine_vs_Laparoscopic,Venous
seq.3419.49,-0.14916451476683257,12.542279204316072,-0.41982846026374215,0.6823823607682733,0.9745436735996696,-4.7418955514768335,CAMK2D,CAMK2D,Spine_vs_Laparoscopic,Venous
seq.14192.31,-0.09526338538289991,10.993068941074808,-0.4195390927432003,0.6825669805909356,0.9745436735996696,-4.741938587027531,PDCL2,PDCL2,Spine_vs_Laparoscopic,Venous
seq.24702.31,-0.102085749997741,8.888249279065727,-0.419411840982259,0.6827059776550153,0.9745436735996696,-4.741943324529373,CC149,CCDC149,Spine_vs_Laparoscopic,Venous
seq.22811.5,-0.07014822867504122,10.44114673908213,-0.4191748960846178,0.6828255812327881,0.9745436735996696,-4.741986285860892,TMA16,TMA16,Spine_vs_Laparoscopic,Venous
seq.2962.50,0.07058406520514993,9.655032477114517,0.4189777866795282,0.6829655579166536,0.9745436735996696,-4.742012084891099,PTHrP,PTHLH,Spine_vs_Laparoscopic,Venous
seq.12761.12,-0.06531814911460643,9.727367653592738,-0.41863036669228687,0.6832123073667524,0.9745436735996696,-4.742057529577598,APBB2,APBB2,Spine_vs_Laparoscopic,Venous
seq.8842.16,0.13269180933746583,10.338870166299898,0.41854542660664856,0.6833211742091538,0.9745436735996696,-4.742056741033625,GRM1C,GRAMD1C,Spine_vs_Laparoscopic,Venous
seq.7011.8,-0.20761592223892755,8.024493827870124,-0.4183866382592908,0.683433947625716,0.9745436735996696,-4.742077502837434,KCIP4,KCNIP4,Spine_vs_Laparoscopic,Venous
seq.7195.119,-0.04394020677821153,9.526216256799552,-0.41818977782357053,0.6835252837819674,0.9745436735996696,-4.742115109895884,EPHA7,EPHA7,Spine_vs_Laparoscopic,Venous
seq.7118.24,0.04693164634876901,9.449065343861582,0.41781045072364315,0.6837947918015785,0.9745436735996696,-4.742164637864005,IGDC3,IGDCC3,Spine_vs_Laparoscopic,Venous
seq.19341.36,-0.12736455272948,15.968571817203147,-0.41771919253941947,0.6838692462213072,0.9745436735996696,-4.742174194227663,ACBD6,ACBD6,Spine_vs_Laparoscopic,Venous
seq.6965.19,-0.09302611087299972,9.934861379648787,-0.41770974140786893,0.6839009371162235,0.9745436735996696,-4.742169312916825,CNTP2,CNTNAP2,Spine_vs_Laparoscopic,Venous
seq.6027.31,-0.0632945999372101,9.089850715246765,-0.4176162499795085,0.6839327871474068,0.9745436735996696,-4.742189977755138,REL3,RLN3,Spine_vs_Laparoscopic,Venous
seq.14048.7,-0.09091215257105745,10.935165633490017,-0.4172510749094492,0.6841923060429795,0.9745436735996696,-4.742237596611207,IL-1 R AcP,IL1RAP,Spine_vs_Laparoscopic,Venous
seq.18932.84,0.049571396192130024,9.21359369264958,0.4171666868021644,0.6842522841476836,0.9745436735996696,-4.7422485952035665,NMNA1,NMNAT1,Spine_vs_Laparoscopic,Venous
seq.20946.41,0.046811684189730585,8.65973430301175,0.4169571098258063,0.6844012489196848,0.9745436735996696,-4.742275900959739,GTSF1,GTSF1,Spine_vs_Laparoscopic,Venous
seq.12551.3,0.3544612028370686,10.260219549636117,0.4169787072203964,0.6844342281904376,0.9745436735996696,-4.742261264967896,ITCH,ITCH,Spine_vs_Laparoscopic,Venous
seq.10089.7,-0.10950488204517583,9.341970694895332,-0.4163703720139464,0.6848666216367552,0.9747328957579021,-4.742340482627132,ASML,ASMTL,Spine_vs_Laparoscopic,Venous
seq.24950.21,-0.1492442960685345,10.29954525935262,-0.41600999113232706,0.685122829084335,0.9747328957579021,-4.742387359811037,SARG,SARG,Spine_vs_Laparoscopic,Venous
seq.10705.14,-0.050338089896949434,7.839613735414798,-0.4154627032223661,0.6854638587903377,0.9747328957579021,-4.742470229451609,SIA7C,ST6GALNAC3,Spine_vs_Laparoscopic,Venous
seq.24921.73,0.09898512426679673,8.989831029866767,0.41542329039081904,0.6855400233143737,0.9747328957579021,-4.742463593550604,HIRP3,HIRIP3,Spine_vs_Laparoscopic,Venous
seq.23276.14,-0.07408944090481384,7.54031401570704,-0.41531513559257,0.6856169424920131,0.9747328957579021,-4.742477635641474,CB068,C2orf68,Spine_vs_Laparoscopic,Venous
seq.2844.53,0.10823494254469601,12.723315136855163,0.4151527237760173,0.6856843607555824,0.9747328957579021,-4.742510455371529,sTie-1,TIE1,Spine_vs_Laparoscopic,Venous
seq.3324.51,0.13710976766456007,10.872989497185992,0.4151301473284609,0.6857485138456444,0.9747328957579021,-4.742501645228396,LY9,LY9,Spine_vs_Laparoscopic,Venous
seq.11380.84,-0.05968548268131357,9.425530731175312,-0.4149769259482877,0.6858094269625296,0.9747328957579021,-4.742533255923833,RBM24,RBM24,Spine_vs_Laparoscopic,Venous
seq.12695.62,0.04237498750792401,7.702618965181654,0.41485064607507144,0.6858992711048394,0.9747328957579021,-4.7425496284584545,KLH12,KLHL12,Spine_vs_Laparoscopic,Venous
seq.20982.29,-0.0808486943171598,7.9747878521900715,-0.41463509177265157,0.6861006712090478,0.9747328957579021,-4.7425658484391136,SNR25,SNRNP25,Spine_vs_Laparoscopic,Venous
seq.21219.7,0.04540180456491427,9.077733022659709,0.41421562265078987,0.6863511466118988,0.9747328957579021,-4.742631889273778,RPAIN,RPAIN,Spine_vs_Laparoscopic,Venous
seq.19119.10,-0.07777051299715154,7.976547192799302,-0.414087885643884,0.6864900159721994,0.9747328957579021,-4.742636730378969,DDIT3,DDIT3,Spine_vs_Laparoscopic,Venous
seq.11456.2,-0.07587551322966135,8.310708850831752,-0.41381423761526315,0.6866847558155733,0.9747328957579021,-4.742672143839708,MAGBA,MAGEB10,Spine_vs_Laparoscopic,Venous
seq.16836.1,0.05565172332290658,8.633237988939813,0.4135939299132686,0.6867936595018417,0.9747328957579021,-4.742712307297245,FHR3,CFHR3,Spine_vs_Laparoscopic,Venous
seq.9800.20,-0.06408148606551123,9.097272469767521,-0.4131499306545653,0.6871097670827353,0.9747328957579021,-4.742769669849305,NDUB8,NDUFB8,Spine_vs_Laparoscopic,Venous
seq.20937.43,0.17381473273202985,9.284078221707896,0.4131356853989957,0.6871677450233558,0.9747328957579021,-4.7427598610421295,NEP1,EMG1,Spine_vs_Laparoscopic,Venous
seq.5468.67,-0.11879764641131985,9.311059782513706,-0.41268673100993897,0.6874873877228449,0.9747328957579021,-4.742817822731636,IL-17 RC,IL17RC,Spine_vs_Laparoscopic,Venous
seq.3723.1,-0.05928629417759268,9.084200751151629,-0.41256488569048755,0.68752638773391,0.9747328957579021,-4.7428451654481885,BNP-32,NPPB,Spine_vs_Laparoscopic,Venous
seq.7146.16,-0.0667848272834739,9.96946854620208,-0.41227251557212213,0.687734629939308,0.9747328957579021,-4.7428828554971885,PDIA4,PDIA4,Spine_vs_Laparoscopic,Venous
seq.9979.13,0.4903343572247252,11.013115414671857,0.41215640413825644,0.6878650470739287,0.9747328957579021,-4.742886212800612,AMGO1,AMIGO1,Spine_vs_Laparoscopic,Venous
seq.4832.75,-0.0557179794128313,10.027711629699118,-0.4120608743352751,0.6878853893395173,0.9747328957579021,-4.742910122775461,TRAIL R1,TNFRSF10A,Spine_vs_Laparoscopic,Venous
seq.12345.4,-0.08573124117662623,10.10024043959685,-0.41195049605956063,0.6879769856147799,0.9747328957579021,-4.742921185930789,APC10,ANAPC10,Spine_vs_Laparoscopic,Venous
seq.21624.64,-0.04710739216204196,9.1073313016066475,-0.4118701190562536,0.6880212830159192,0.9747328957579021,-4.742934687764445,KBRS2,NKIRAS2,Spine_vs_Laparoscopic,Venous
seq.22536.1,-0.11063568869588902,7.9122287073964594,-0.41191223363531554,0.6880389568957399,0.9747328957579021,-4.742917672537981,PPR42,PPP1R42,Spine_vs_Laparoscopic,Venous
seq.7958.15,0.07890289687855301,9.112271100993802,0.4118053930021296,0.688107780788606,0.9747328957579021,-4.742933202360878,KIRR2,KIRREL2,Spine_vs_Laparoscopic,Venous
seq.21721.6,-0.0507527953465754,10.093579006526108,-0.411614031068135,0.6882037375673243,0.9747328957579021,-4.742967649141065,CHSTA,CHST10,Spine_vs_Laparoscopic,Venous
seq.3627.71,-0.07129902687288414,10.10670062373002,-0.41093950644653343,0.68868441350517,0.9747328957579021,-4.743054374729342,MMEL2,MMEL1,Spine_vs_Laparoscopic,Venous
seq.17451.13,-0.3572798855846724,10.84046766003378,-0.41078362142105257,0.6888430515379884,0.9747328957579021,-4.743062856540911,BIM,BCL2L11,Spine_vs_Laparoscopic,Venous
seq.7965.25,0.12460681218886194,11.767624271027723,0.4107094169090424,0.6888594427028183,0.9747328957579021,-4.743081248753838,HBAT,HBQ1,Spine_vs_Laparoscopic,Venous
seq.6473.55,-0.10577155053609388,9.453338458910222,-0.4106075225162995,0.6889685515898942,0.9747328957579021,-4.743085475664421,PLUNC,BPIFA1,Spine_vs_Laparoscopic,Venous
seq.21732.78,0.16337886665414292,7.6796362575817305,0.41055109836957787,0.6890087653306816,0.9747328957579021,-4.74309272114636,UB2Q1,UBE2Q1,Spine_vs_Laparoscopic,Venous
seq.14066.49,-0.07801581644924127,8.581581893870721,-0.4099473342828181,0.6894391331686596,0.9747328957579021,-4.743170191870381,MAGI2,MAGI2,Spine_vs_Laparoscopic,Venous
seq.23307.7,-0.13219789985318364,10.802234272352722,-0.40970968431298654,0.6896085632826843,0.9747328957579021,-4.743200655709051,CLUA1,CLUAP1,Spine_vs_Laparoscopic,Venous
seq.13697.51,0.24271020875750615,12.357042738223049,0.40956674581688557,0.6897104783381237,0.9747328957579021,-4.743218970601236,GPDA,GPD1,Spine_vs_Laparoscopic,Venous
seq.8900.28,-0.08831637507820389,11.829780608167754,-0.40915368303270117,0.6899577057835291,0.9747328957579021,-4.74328333034607,NEO1,NEO1,Spine_vs_Laparoscopic,Venous
seq.10852.114,-0.09778754859767069,12.591981096981904,-0.4090032747426028,0.6900649924916968,0.9747328957579021,-4.7433025705002505,HNRDL,HNRNPDL,Spine_vs_Laparoscopic,Venous
seq.9523.34,0.05086993735761247,8.505139212275536,0.40899905367847245,0.6900680034920983,0.9747328957579021,-4.743303110359649,ITM2C,ITM2C,Spine_vs_Laparoscopic,Venous
seq.6975.52,-0.038067713282854854,8.932996253064415,-0.4089327454308541,0.69011530370822,0.9747328957579021,-4.743311590258185,SNAPN,SNAPIN,Spine_vs_Laparoscopic,Venous
seq.20081.14,0.04380905071234853,6.715534589944536,0.40866512339932637,0.6903062227322947,0.9747328957579021,-4.743345802089561,PIM2,PIM2,Spine_vs_Laparoscopic,Venous
seq.2794.60,-0.18192933456760763,11.196643039067899,-0.40872614391968665,0.6903099562910764,0.9747328957579021,-4.743326555084848,SOD,SOD1,Spine_vs_Laparoscopic,Venous
seq.20111.5,-0.08470998240362171,10.169446167275247,-0.4082079452780891,0.6906417557541717,0.9747328957579021,-4.743401937402526,BASP,BASP1,Spine_vs_Laparoscopic,Venous
seq.20173.39,0.08037478249377195,10.636209878954482,0.40806131820888564,0.6907370538124071,0.9747328957579021,-4.743422912114445,CAN9,CAPN9,Spine_vs_Laparoscopic,Venous
seq.18878.15,0.08204802178971882,9.454192096289262,0.40790947311587294,0.690879099467653,0.9747328957579021,-4.743434137071566,GREM1,GREM1,Spine_vs_Laparoscopic,Venous
seq.19236.24,0.14662650231394103,10.053439420179402,0.40789198114470554,0.6909050604640748,0.9747328957579021,-4.743433107720272,TCP4,SUB1,Spine_vs_Laparoscopic,Venous
seq.14631.22,0.05603970902561173,8.52141804850401,0.4076256293204731,0.6910480001040696,0.9747328957579021,-4.743478485187,DUS16,DUSP16,Spine_vs_Laparoscopic,Venous
seq.8037.53,0.06113668170592135,9.948585629564201,0.4075986953948772,0.6910672244887686,0.9747328957579021,-4.743481918814805,DJB14,DNAJB14,Spine_vs_Laparoscopic,Venous
seq.22560.1,-0.5070034238314243,12.499290075033207,-0.4073706355671992,0.6912771064509206,0.9747328957579021,-4.743499597218413,EVI2A,EVI2A,Spine_vs_Laparoscopic,Venous
seq.5280.68,0.07734222260894974,8.58462246595787,0.4069924081404544,0.6915470725734376,0.9747328957579021,-4.743547783609847,GHC2,SLC25A18,Spine_vs_Laparoscopic,Venous
seq.6213.10,0.08737353285177107,10.251910088931263,0.4069144243861226,0.691567070753792,0.9747328957579021,-4.7435663333338836,CGB2,CGB2,Spine_vs_Laparoscopic,Venous
seq.12727.7,0.13059203177653345,11.883110594054628,0.40660363544838135,0.6917913131039488,0.9747328957579021,-4.743605312920434,FPRP,PTGFRN,Spine_vs_Laparoscopic,Venous
seq.13514.121,0.047711780688832306,8.96932656583889,0.4063476700026209,0.6919604065974548,0.9747328957579021,-4.743641165895332,Rab-1C,RAB35,Spine_vs_Laparoscopic,Venous
seq.3174.2,-0.0967848483988547,9.113829877650884,-0.4064130859310632,0.6919606598242076,0.9747328957579021,-4.743621507049101,ATS1,ADAMTS1,Spine_vs_Laparoscopic,Venous
seq.12454.105,-0.05348326075110066,8.887898094890552,-0.4062755260151984,0.6920119293751998,0.9747328957579021,-4.743650335132933,NTM1A,NTMT1,Spine_vs_Laparoscopic,Venous
seq.12862.14,0.06225214426505765,9.834955357413456,0.40626510549904726,0.6920193714865641,0.9747328957579021,-4.743651659414472,CASL,NEDD9,Spine_vs_Laparoscopic,Venous
seq.16304.6,0.07824077828157705,10.084544420146843,0.4061377191502369,0.6921103508410736,0.9747328957579021,-4.743667845576659,LGR4,LGR4,Spine_vs_Laparoscopic,Venous
seq.25967.34,0.10060507600545776,15.013110488003443,0.4060555606528755,0.6921690311315624,0.9747328957579021,-4.74367828236497,TIMP-1,TIMP1,Spine_vs_Laparoscopic,Venous
seq.7258.5,-0.14066165111226336,8.022482975678875,-0.4058906803604892,0.6923337029248348,0.9747328957579021,-4.743687901729033,EMBP,PRG2,Spine_vs_Laparoscopic,Venous
seq.7624.19,0.5442897748547004,9.996510664123912,0.40558007701180915,0.6925555409952013,0.9747328957579021,-4.743727339077318,ANK2,ANK2,Spine_vs_Laparoscopic,Venous
seq.5307.12,-0.08468542546413182,13.634250442372965,-0.40545248742897744,0.6925998299874805,0.9747328957579021,-4.74375483067184,Coagulation Factor IXab,F9,Spine_vs_Laparoscopic,Venous
seq.23282.19,0.07969923486765751,7.962079462958364,0.40549919306225385,0.6926133145738376,0.9747328957579021,-4.743737604209177,RAB37,RAB37,Spine_vs_Laparoscopic,Venous
seq.15389.1,-0.04547061714687928,8.551689775050832,-0.4050506183630418,0.6928869635205035,0.9747328957579021,-4.743805779938697,FRDA,FXN,Spine_vs_Laparoscopic,Venous
seq.7778.104,0.05827738207228883,9.178861320155358,0.4045020945355159,0.6932789620332096,0.9747328957579021,-4.743875244585481,BINCA,CARD19,Spine_vs_Laparoscopic,Venous
seq.25957.5,-0.0548958015225498,8.947552725009281,-0.40432215183421527,0.6934075770738444,0.9747328957579021,-4.7438980128738155,SRY,SRY,Spine_vs_Laparoscopic,Venous
seq.8868.4,-0.0811763978387745,10.847552436530362,-0.40415170613394014,0.6935294133305705,0.9747328957579021,-4.74391957060458,Fc_MOUSE,,Spine_vs_Laparoscopic,Venous
seq.23568.41,-0.09557577191071509,9.020623400241206,-0.4041734202530658,0.693560573500595,0.9747328957579021,-4.74390558280812,MEIS2,MEIS2,Spine_vs_Laparoscopic,Venous
seq.6485.59,0.28800626851766076,10.49359438563262,0.40362071254308307,0.6939556416461493,0.9747328957579021,-4.743975457570122,IGLL1,IGLL1,Spine_vs_Laparoscopic,Venous
seq.5452.71,0.18511538505802605,10.87322488484748,0.40356065204145225,0.6939985777922495,0.9747328957579021,-4.743983045094071,ASGR1,ASGR1,Spine_vs_Laparoscopic,Venous
seq.16307.22,-0.18640169340494417,9.940870674736344,-0.4035236426817162,0.6940250356574165,0.9747328957579021,-4.743987720001042,UNC5H4,UNC5D,Spine_vs_Laparoscopic,Venous
seq.7638.30,-0.08759669439075779,11.704659945418522,-0.40345545397215815,0.694027194597941,0.9747328957579021,-4.744007541706993,"Lectin, mannose-binding 2",LMAN2,Spine_vs_Laparoscopic,Venous
seq.10612.18,0.12950946847175437,10.47321308350798,0.4029394395469971,0.6944427366023286,0.9747328957579021,-4.74406146064779,PLOD3,PLOD3,Spine_vs_Laparoscopic,Venous
seq.11252.30,-0.0686444407149196,10.214780790371847,-0.40283280336502336,0.6944724818615435,0.9747328957579021,-4.7440860909453155,LRCH4,LRCH4,Spine_vs_Laparoscopic,Venous
seq.9886.28,0.1246235794535977,9.131079759198574,0.40267619384587994,0.6946309898167384,0.9747328957579021,-4.74409465541645,XRCC4,XRCC4,Spine_vs_Laparoscopic,Venous
seq.23531.79,0.0833761418238339,9.001457561792128,0.40206053710728207,0.6950713440190264,0.9747328957579021,-4.744172207883924,HSH2D,HSH2D,Spine_vs_Laparoscopic,Venous
seq.14334.3,0.03542657088758183,8.262662717810711,0.4019623994068849,0.6950951500667116,0.9747328957579021,-4.744195701349408,RECO,RCVRN,Spine_vs_Laparoscopic,Venous
seq.2771.35,-0.1627798651287513,14.515924469710122,-0.4016517145808336,0.6953638227344769,0.9747328957579021,-4.7442236436231795,IGFBP-1,IGFBP1,Spine_vs_Laparoscopic,Venous
seq.4154.57,0.1110975757962791,14.177061769596671,0.40155158991605405,0.6953891154754717,0.9747328957579021,-4.744247356340504,P-Selectin,SELP,Spine_vs_Laparoscopic,Venous
seq.10885.36,0.06160712786287803,10.34663714682095,0.4012773307283634,0.6955853977096603,0.9747328957579021,-4.74428181355041,CF089,C6orf89,Spine_vs_Laparoscopic,Venous
seq.24914.10,0.07803318680816496,7.483963903249339,0.4013308469500498,0.6955934130776344,0.9747328957579021,-4.744263978468715,EZH2,EZH2,Spine_vs_Laparoscopic,Venous
seq.25436.44,-0.09432040568361089,9.539321448698418,-0.4012972110266755,0.6956174824189969,0.9747328957579021,-4.744268204913467,SCPDL,SCCPDH,Spine_vs_Laparoscopic,Venous
seq.3314.74,-0.09762449137348206,9.988713842710691,-0.40066852107161766,0.696067427228765,0.9747328957579021,-4.744347139414847,GFRa-1,GFRA1,Spine_vs_Laparoscopic,Venous
seq.11656.110,0.07648327072860539,9.874758014923245,0.40020204186801733,0.6963635028063706,0.9747328957579021,-4.744414701014454,EVL,EVL,Spine_vs_Laparoscopic,Venous
seq.21975.22,0.15349788750356375,9.878280592554459,0.40022298296474573,0.6963863663841781,0.9747328957579021,-4.74440300710152,ICA69,ICA1,Spine_vs_Laparoscopic,Venous
seq.13490.1,-0.12213016003653365,10.424983124563186,-0.39987638099443096,0.6966345241434123,0.9747328957579021,-4.74444642786293,MPP6,MPP6,Spine_vs_Laparoscopic,Venous
seq.23648.36,0.057167141655078524,8.243006199292994,0.3997366608012067,0.6966933362328209,0.9747328957579021,-4.744473794072676,DDI1,DDI1,Spine_vs_Laparoscopic,Venous
seq.22963.3,-0.05715234817756176,8.886910490371767,-0.3995016268786454,0.6968567959992168,0.9747328957579021,-4.7445043655145875,VAMP2,VAMP2,Spine_vs_Laparoscopic,Venous
seq.23258.56,0.09791624668153887,10.09900425242045,0.3994503639366051,0.696939591526875,0.9747328957579021,-4.7444997482911715,COA7,COA7,Spine_vs_Laparoscopic,Venous
seq.7139.14,-0.1068376798236379,11.100250945773615,-0.39933263957024717,0.6969878895814559,0.9747328957579021,-4.744523091307131,SLIK4,SLITRK4,Spine_vs_Laparoscopic,Venous
seq.25451.39,-0.12644780661580057,9.992955889713707,-0.3993728858339812,0.6969950789586858,0.9747328957579021,-4.744509439654464,YAP1,YAP1,Spine_vs_Laparoscopic,Venous
seq.9005.16,0.1186356297423945,12.645259167140233,0.3990243965620424,0.6971986564642026,0.9747328957579021,-4.744564017211007,PLXA1,PLXNA1,Spine_vs_Laparoscopic,Venous
seq.10830.5,0.07544648049545444,8.546848828429521,0.39908321180731093,0.6972025508914688,0.9747328957579021,-4.74454565771591,K0494,EFCAB14,Spine_vs_Laparoscopic,Venous
seq.4304.18,0.03878953508805161,8.053290513128506,0.3990124460401295,0.6972072180298547,0.9747328957579021,-4.744565510101535,"transcription factor MLR1, isoform CRA_b",LCORL,Spine_vs_Laparoscopic,Venous
seq.21764.99,0.04372215342789865,8.812128338105438,0.3988030506632094,0.6973572396905041,0.9747328957579021,-4.74459166140457,UBP30,USP30,Spine_vs_Laparoscopic,Venous
seq.19118.47,0.14101563150613217,10.49247597513081,0.39884112118608994,0.697375962112294,0.9747328957579021,-4.744575907194249,OSTF1,OSTF1,Spine_vs_Laparoscopic,Venous
seq.20454.24,-0.13925691615047597,9.904962726559061,-0.3982473272925528,0.6978013769118467,0.9747328957579021,-4.744650028290197,SOSB2,NABP1,Spine_vs_Laparoscopic,Venous
seq.19199.3,0.046590754915946775,8.941470499042527,0.39794729724413375,0.697970485203217,0.9747328957579021,-4.744698400061841,RPB11,POLR2J,Spine_vs_Laparoscopic,Venous
seq.8483.5,0.04053018323015323,7.309511818732545,0.3978485164243136,0.6980412874214468,0.9747328957579021,-4.744710706980842,LUCI_PHOPY,,Spine_vs_Laparoscopic,Venous
seq.11563.51,-0.0732212296607031,10.879704788939229,-0.39758734615954194,0.6982284983982483,0.9747328957579021,-4.744743231665094,SYTL4,SYTL4,Spine_vs_Laparoscopic,Venous
seq.22098.10,0.07067650367998013,9.634906352071754,0.39757407614138307,0.698238834879531,0.9747328957579021,-4.744744687032089,CCYL1,CCNYL1,Spine_vs_Laparoscopic,Venous
seq.8033.1,0.06799406605641245,8.230874321525748,0.39756441651026886,0.6982840262867949,0.9747328957579021,-4.74473675378623,DJC18,DNAJC18,Spine_vs_Laparoscopic,Venous
seq.3459.49,0.14201851197719328,11.269722427653093,0.3972955751715218,0.6984834706477578,0.9747328957579021,-4.744768612403853,PDGF Rb,PDGFRB,Spine_vs_Laparoscopic,Venous
seq.3495.15,0.1175992680344855,10.110440071252368,0.3971723037200784,0.6985718360543312,0.9747328957579021,-4.744783951696412,GCP-2,CXCL6,Spine_vs_Laparoscopic,Venous
seq.16850.5,-0.09364027629090543,10.731002319409798,-0.39653458194615254,0.6989881837932077,0.9747328957579021,-4.744872977557098,RGS5,RGS5,Spine_vs_Laparoscopic,Venous
seq.19273.3,0.0868838708898032,14.549422493269342,0.3964594687389204,0.6990372180477774,0.9747328957579021,-4.744883457285153,Glutathione reductase,GSR,Spine_vs_Laparoscopic,Venous
seq.24320.3,-0.1693256278779458,8.323737467633325,-0.3964738240856998,0.6990726189856934,0.9747328957579021,-4.744870781346123,TRI72,TRIM72,Spine_vs_Laparoscopic,Venous
seq.5481.16,0.1319163954219409,8.424826387273605,0.3962787634901961,0.6992124964926223,0.9747328957579021,-4.74489500375627,RASA1,RASA1,Spine_vs_Laparoscopic,Venous
seq.12735.39,0.09736906842974946,8.841331118232928,0.3960967600136832,0.6993430212316503,0.9747328957579021,-4.744917594496448,CSDE1,CSDE1,Spine_vs_Laparoscopic,Venous
seq.6986.17,0.04396202686393025,9.309115120357118,0.3959707600633398,0.6993877563419083,0.9747328957579021,-4.744944098979982,HS3SB,HS3ST3B1,Spine_vs_Laparoscopic,Venous
seq.9894.13,0.10165239576594409,10.613239365514962,0.39588975187182573,0.6994719713817847,0.9747328957579021,-4.744947926379856,MYO6,MYO6,Spine_vs_Laparoscopic,Venous
seq.23350.66,0.09986881200678432,8.763181652472843,0.3956751510248846,0.6996454190851147,0.9747328957579021,-4.7449698876714255,F118B,FAM118B,Spine_vs_Laparoscopic,Venous
seq.22500.9,-0.06669344703038682,9.669156738853873,-0.3954791703026049,0.6997404345671737,0.9747328957579021,-4.745005026186592,MED11,MED11,Spine_vs_Laparoscopic,Venous
seq.24252.85,-0.11121366245280484,9.858123686267767,-0.39551825025956056,0.699757969537975,0.9747328957579021,-4.74498933488871,CL065,C12orf65,Spine_vs_Laparoscopic,Venous
seq.3340.53,-0.18288524145476437,13.856951297694573,-0.394914836636049,0.7001908892249054,0.9747328957579021,-4.745064057020223,TSP4,THBS4,Spine_vs_Laparoscopic,Venous
seq.2333.72,-0.12913870208266331,10.885152422391878,-0.39487005794044056,0.700223020157615,0.9747328957579021,-4.745069597734122,TGF-b1,TGFB1,Spine_vs_Laparoscopic,Venous
seq.11457.53,-0.08212184146570145,9.075025573237873,-0.3947781146418535,0.7002889959406347,0.9747328957579021,-4.745080972504603,GALE,GALE,Spine_vs_Laparoscopic,Venous
seq.16802.31,0.053717035156260806,9.76352735079641,0.3945709746359904,0.7003921891998626,0.9747328957579021,-4.745117397213543,OCAD1,OCIAD1,Spine_vs_Laparoscopic,Venous
seq.21810.50,-0.05087795852995569,10.438236629385637,-0.3945509060739184,0.7004065939696731,0.9747328957579021,-4.745119877512246,MART-1,MLANA,Spine_vs_Laparoscopic,Venous
seq.22445.2,-0.07869062289705653,7.053317262284192,-0.3946019140209096,0.7004154394586208,0.9747328957579021,-4.745102764113052,CABP5,CABP5,Spine_vs_Laparoscopic,Venous
seq.15462.28,0.18374910042081538,13.713805066617338,0.39454140741574506,0.7004588618451021,0.9747328957579021,-4.745110245125604,CD8A,CD8A,Spine_vs_Laparoscopic,Venous
